date,1,2,3,4,5,6,7,OT
36.4,94.66,61350,66859,1.0246,1.1027,0.19182,0.71623,1.9699
36.6,95.606,61365,66884,1.0291,1.0974,0.19187,0.71937,2.0086
36.8,93.026,61380,66909,1.0337,1.1304,0.19152,0.72256,2.047
37,93.877,61396,66934,1.0382,1.1403,0.19141,0.72577,2.0855
37.2,94.025,61411,66958,1.0428,1.1437,0.19136,0.729,2.1239
37.4,94.72,61426,66983,1.0475,1.1529,0.19126,0.73224,2.1624
37.6,95.174,61441,67006,1.0521,1.1553,0.19123,0.73546,2.2016
37.8,95.499,61455,67030,1.0566,1.1599,0.19117,0.73868,2.2408
38,94.984,61469,67053,1.0613,1.1641,0.19112,0.74193,2.2798
38.2,98.759,61482,67076,1.066,1.1897,0.19084,0.74521,2.319
38.4,99.28,61496,67099,1.0706,1.1754,0.19098,0.74849,2.3585
38.6,98.016,61510,67122,1.0753,1.1748,0.19098,0.75173,2.3985
38.8,97.248,61525,67147,1.0798,1.1706,0.19101,0.75494,2.4389
39,97.574,61541,67172,1.0844,1.1737,0.19097,0.75816,2.4795
39.2,98.823,61558,67198,1.089,1.18,0.1909,0.76139,2.5201
39.4,100.01,61574,67224,1.0936,1.1806,0.19088,0.7646,2.5609
39.6,102.78,61591,67250,1.0982,1.1898,0.19078,0.76779,2.602
39.8,104.07,61606,67275,1.1027,1.1935,0.19073,0.77099,2.6431
40,106.21,61620,67299,1.1073,1.1857,0.1908,0.77419,2.6845
40.2,109.37,61637,67325,1.0269,1.1934,0.19191,0.78309,2.7243
40.4,114.31,61653,67351,1.027,1.1719,0.19211,0.78315,2.7644
40.6,117.83,61670,67377,1.0311,1.1679,0.19214,0.78632,2.8045
40.8,120.71,61687,67404,1.0356,1.1834,0.19199,0.7897,2.8444
41,121.54,61705,67431,1.04,1.1736,0.19207,0.79306,2.8851
41.2,119.05,61723,67460,1.0443,1.1813,0.19199,0.79641,2.9259
41.4,116.97,61742,67488,1.0487,1.1897,0.1919,0.79977,2.967
41.6,112.88,61760,67515,1.0531,1.1796,0.19199,0.80308,3.0089
41.8,107.27,61777,67542,1.0574,1.1834,0.19195,0.80638,3.051
42,105.94,61794,67569,1.0617,1.1877,0.1919,0.80969,3.0934
42.2,107.19,61810,67595,1.0661,1.1902,0.19186,0.81303,3.1358
42.4,109.36,61827,67621,1.0704,1.1878,0.19188,0.81637,3.178
42.6,113.52,61844,67648,1.0748,1.1961,0.19179,0.81972,3.2206
42.8,117.14,61861,67675,1.0792,1.2146,0.19161,0.82307,3.2633
43,120.98,61880,67704,1.0836,1.2237,0.19151,0.82645,3.3057
43.2,125.11,61899,67733,1.0881,1.2289,0.19145,0.82988,3.3481
43.4,128.68,61918,67762,1.0926,1.2242,0.19149,0.83334,3.3904
43.6,132.47,61937,67791,1.0971,1.2141,0.19158,0.8368,3.4328
43.8,137.86,61955,67819,1.1016,1.2142,0.19157,0.84024,3.4758
44,140.79,61973,67847,1.1061,1.2073,0.19163,0.84363,3.5195
44.2,144.04,61992,67876,1.1108,1.2731,0.19099,0.84722,3.5603
44.4,152.43,62011,67905,1.1156,1.2749,0.19096,0.85095,3.6008
44.6,162.91,62029,67934,1.1205,1.2844,0.19086,0.85467,3.6419
44.8,170.06,62048,67964,1.1253,1.3076,0.19063,0.85838,3.6828
45,175.3,62068,67994,1.1301,1.3098,0.1906,0.86206,3.7246
45.2,178.14,62087,68024,1.135,1.3217,0.19048,0.86578,3.7657
45.4,174.5,62107,68054,1.1399,1.3275,0.19042,0.86951,3.8069
45.6,174.45,62127,68084,1.1447,1.3269,0.19041,0.87323,3.8489
45.8,175.04,62147,68115,1.1496,1.3407,0.19027,0.87697,3.8907
46,176.22,62167,68145,1.1545,1.3539,0.19014,0.88073,3.9323
46.2,177.54,62187,68176,1.1594,1.3407,0.19025,0.88448,3.9748
46.4,176.91,62207,68206,1.1643,1.3353,0.1903,0.88822,4.0174
46.6,173.52,62227,68236,1.1692,1.3569,0.19008,0.89197,4.0604
46.8,173.07,62246,68267,1.1741,1.3523,0.19012,0.89571,4.1041
47,178.24,62266,68297,1.1789,1.35,0.19013,0.89937,4.1488
47.2,183.07,62285,68327,1.1837,1.3599,0.19002,0.90303,4.1932
47.4,186,62305,68357,1.1884,1.342,0.19019,0.90666,4.2385
47.6,181.15,62324,68386,1.1932,1.3421,0.19018,0.91029,4.2837
47.8,168.2,62343,68416,1.1979,1.332,0.19026,0.91388,4.3295
48,160.56,62363,68446,1.2026,1.3483,0.1901,0.91748,4.3754
48.2,154.75,62383,68477,1.2074,1.3898,0.18969,0.92121,4.42
48.4,156.26,62403,68508,1.2124,1.4071,0.18952,0.92502,4.4647
48.6,159.51,62422,68538,1.2173,1.4111,0.18947,0.92878,4.5105
48.8,162.22,62442,68569,1.2222,1.4229,0.18935,0.93251,4.5567
49,163.73,62462,68599,1.2271,1.4518,0.18907,0.93627,4.6027
49.2,167.1,62482,68630,1.232,1.4535,0.18904,0.94003,4.6495
49.4,170.58,62502,68661,1.2369,1.4526,0.18904,0.94374,4.6968
49.6,172.42,62523,68692,1.2416,1.4337,0.18921,0.9474,4.7446
49.8,176.94,62543,68724,1.2464,1.4413,0.18913,0.95105,4.7924
50,179.06,62564,68755,1.2512,1.4497,0.18904,0.95471,4.8406
50.2,182.87,62685,68887,1.256,1.127,0.19209,0.95837,4.8813
50.4,54.862,62807,69019,1.2607,1.1028,0.19231,0.962,4.9219
50.6,301.22,62929,69153,1.2654,1.0928,0.1924,0.96561,4.9626
50.8,281.17,63052,69286,1.2701,1.0981,0.19234,0.96921,5.0033
51,251.09,63176,69421,1.2748,1.0937,0.19237,0.97281,5.0445
51.2,225.2,63300,69556,1.2796,1.1001,0.1923,0.97645,5.0856
51.4,200.89,63425,69691,1.2843,1.0936,0.19235,0.98008,5.127
51.6,179.23,63549,69827,1.289,1.0871,0.19241,0.98367,5.1689
51.8,158.58,63674,69962,1.2936,1.0625,0.19263,0.98719,5.2114
52,47.573,63798,70097,1.2981,1.0666,0.19258,0.99068,5.2539
52.2,232.43,63922,70232,1.3028,1.108,0.19218,0.99428,5.2959
52.4,223.42,64046,70367,1.3076,1.1187,0.19207,0.99792,5.338
52.6,203.96,64169,70501,1.3124,1.1303,0.19195,1.0016,5.3801
52.8,185.12,64292,70635,1.3171,1.1226,0.19202,1.0052,5.4224
53,164.3,64416,70769,1.3218,1.1229,0.192,1.0088,5.4651
53.2,144.54,64539,70904,1.3266,1.1398,0.19184,1.0125,5.5074
53.4,130,64663,71039,1.3314,1.1271,0.19195,1.0162,5.5499
53.6,114.49,64788,71175,1.3361,1.1135,0.19207,1.0198,5.5925
53.8,34.348,64913,71311,1.3409,1.1213,0.19198,1.0234,5.6349
54,174.61,65039,71448,1.3456,1.1084,0.1921,1.027,5.6773
54.2,161.3,65165,71585,1.3503,1.1169,0.19201,1.0306,5.7196
54.4,142.64,65292,71723,1.355,1.1051,0.19211,1.0343,5.7617
54.6,124.04,65418,71860,1.3598,1.1022,0.19213,1.0379,5.8036
54.8,110.26,65545,71998,1.3645,1.1171,0.19198,1.0415,5.8457
55,99.244,65672,72136,1.3693,1.1189,0.19195,1.0452,5.8876
55.2,92.731,65799,72274,1.374,1.1306,0.19183,1.0488,5.9293
55.4,85.93,65925,72412,1.3787,1.1373,0.19176,1.0524,5.9711
55.6,79.09,66051,72548,1.3833,1.1496,0.19163,1.056,6.013
55.8,23.727,66176,72685,1.388,1.1512,0.19161,1.0595,6.055
56,121.9,66300,72820,1.3927,1.1611,0.19151,1.0631,6.097
56.2,121.37,66426,72957,1.3976,1.1936,0.19119,1.0669,6.1385
56.4,121.51,66552,73094,1.4025,1.1923,0.19119,1.0707,6.1801
56.6,120.21,66677,73231,1.4074,1.1886,0.19122,1.0744,6.2221
56.8,117.21,66804,73369,1.4123,1.1881,0.19121,1.0782,6.2639
57,113.3,66930,73507,1.4173,1.2105,0.19099,1.082,6.3057
57.2,111.92,67057,73646,1.4223,1.2306,0.19079,1.0859,6.3474
57.4,110.9,67185,73785,1.4274,1.2241,0.19084,1.0897,6.3891
57.6,107.88,67313,73924,1.4323,1.2222,0.19085,1.0935,6.4308
57.8,101.87,67441,74064,1.4372,1.2073,0.19098,1.0972,6.473
58,93.165,67570,74204,1.442,1.2076,0.19097,1.101,6.5151
58.2,86.518,67698,74344,1.4469,1.2154,0.19089,1.1047,6.5574
58.4,78.831,67827,74484,1.4516,1.2167,0.19087,1.1083,6.5998
58.6,72.843,67956,74624,1.4564,1.2329,0.1907,1.112,6.6425
58.8,21.853,68084,74764,1.4612,1.2445,0.19058,1.1157,6.6856
59,113.07,68212,74903,1.466,1.2675,0.19036,1.1193,6.7286
59.2,111.43,68339,75041,1.4707,1.2575,0.19044,1.123,6.7716
59.4,103.81,68466,75179,1.4754,1.2626,0.19039,1.1266,6.8147
59.6,94.699,68592,75317,1.4802,1.2635,0.19037,1.1302,6.8575
59.8,86.484,68719,75455,1.4849,1.2531,0.19046,1.1338,6.9003
60,77.39,68846,75593,1.4895,1.2395,0.19058,1.1373,6.9427
60.2,69.051,68974,75733,1.4941,1.2429,0.19054,1.1409,6.9849
60.4,62.532,69103,75873,1.4988,1.2353,0.1906,1.1445,7.0269
60.6,57.837,69233,76014,1.5034,1.224,0.1907,1.148,7.0688
60.8,52.375,69364,76156,1.508,1.2299,0.19063,1.1516,7.1105
61,48.495,69494,76298,1.5126,1.2373,0.19055,1.1551,7.152
61.2,14.549,69625,76440,1.5172,1.2469,0.19045,1.1586,7.1937
61.4,76.661,69756,76582,1.5218,1.2435,0.19048,1.1621,7.2353
61.6,79.891,69886,76723,1.5264,1.2444,0.19046,1.1657,7.2768
61.8,77.055,70015,76864,1.531,1.2517,0.19038,1.1692,7.318
62,74.645,70144,77004,1.5355,1.2452,0.19043,1.1726,7.3591
62.2,72.143,70272,77143,1.54,1.2505,0.19038,1.1761,7.4003
62.4,69.346,70400,77282,1.5444,1.2643,0.19024,1.1795,7.442
62.6,66.695,70526,77420,1.5489,1.2726,0.19015,1.1829,7.4843
62.8,64.994,70653,77557,1.5533,1.282,0.19005,1.1863,7.5268
63,64.708,70779,77695,1.5577,1.2844,0.19002,1.1897,7.5693
63.2,62.564,70906,77832,1.562,1.2813,0.19004,1.193,7.6113
63.4,60.588,71033,77970,1.5663,1.2959,0.1899,1.1963,7.6533
63.6,58.453,71160,78109,1.5706,1.2885,0.18996,1.1996,7.6954
63.8,56.838,71289,78249,1.5749,1.2709,0.19012,1.2029,7.7371
64,53.306,71418,78389,1.5792,1.2643,0.19017,1.2061,7.7786
64.2,48.063,71549,78531,1.5835,1.2914,0.1899,1.2095,7.8207
64.4,44.2,71679,78672,1.5879,1.3186,0.18964,1.2128,7.8628
64.6,40.973,71810,78814,1.5923,1.3367,0.18946,1.2162,7.9052
64.8,39.743,71940,78956,1.5968,1.3414,0.18941,1.2197,7.9479
65,40.319,72070,79097,1.6014,1.3546,0.18927,1.2232,7.9909
65.2,42.1,72199,79238,1.6059,1.3594,0.18922,1.2267,8.0339
65.4,42.465,72328,79378,1.6104,1.3538,0.18926,1.2301,8.0765
65.6,42.598,72457,79519,1.6149,1.3617,0.18918,1.2336,8.1194
65.8,44.265,72587,79659,1.6195,1.3704,0.18909,1.2371,8.1621
66,45.77,72716,79800,1.624,1.3794,0.18899,1.2406,8.2049
66.2,46.814,72846,79942,1.6286,1.3986,0.1888,1.2441,8.2479
66.4,48.146,72977,80085,1.6332,1.3917,0.18886,1.2476,8.2911
66.6,48.783,73110,80229,1.6378,1.412,0.18866,1.2512,8.3341
66.8,49.721,73243,80374,1.6425,1.423,0.18854,1.2547,8.3769
67,50.745,73377,80520,1.6471,1.415,0.18861,1.2583,8.4194
67.2,51.708,73513,80667,1.6518,1.4196,0.18856,1.2619,8.4618
67.4,51.987,73650,80816,1.6565,1.4035,0.1887,1.2655,8.5036
67.6,50.237,73788,80965,1.661,1.387,0.18885,1.269,8.5452
67.8,47.16,73926,81115,1.6656,1.3963,0.18875,1.2725,8.5868
68,42.875,74064,81265,1.6701,1.4008,0.1887,1.276,8.628
68.2,37.591,74204,81416,1.6746,1.3997,0.1887,1.2794,8.6691
68.4,33.236,74343,81566,1.6792,1.3983,0.18871,1.2829,8.7098
68.6,29.281,74481,81717,1.6837,1.4104,0.18858,1.2864,8.7508
68.8,8.7843,74620,81866,1.6881,1.3966,0.18871,1.2898,8.7915
69,44.484,74757,82015,1.6927,1.4089,0.18858,1.2933,8.8321
69.2,42.393,74894,82164,1.6972,1.4147,0.18852,1.2967,8.8727
69.4,39.317,75031,82312,1.7017,1.4275,0.18839,1.3002,8.9137
69.6,36.66,75167,82460,1.7062,1.4237,0.18842,1.3037,8.9545
69.8,32.731,75303,82607,1.7106,1.398,0.18865,1.3071,8.9952
70,28.734,75438,82754,1.7151,1.3972,0.18865,1.3105,9.0359
70.2,25.048,75574,82902,1.7195,1.4052,0.18857,1.3139,9.0764
70.4,21.757,75710,83049,1.7239,1.4163,0.18845,1.3172,9.1165
70.6,18.489,75845,83195,1.7282,1.4194,0.18841,1.3205,9.1564
70.8,14.488,75980,83342,1.7324,1.4131,0.18847,1.3238,9.1963
71,11.13,76115,83488,1.7367,1.413,0.18846,1.3271,9.2362
71.2,9.0585,76250,83634,1.741,1.4159,0.18842,1.3304,9.2761
71.4,7.2531,76384,83780,1.7453,1.416,0.18841,1.3337,9.3159
71.6,5.7328,76518,83926,1.7496,1.4337,0.18824,1.337,9.3564
71.8,6.3957,76651,84070,1.7539,1.4227,0.18833,1.3403,9.3965
72,5.5368,76784,84215,1.7582,1.4235,0.18832,1.3436,9.4367
72.2,5.7567,76917,84360,1.7627,1.4629,0.18793,1.3471,9.478
72.4,9.7643,77050,84504,1.7673,1.4701,0.18786,1.3506,9.5194
72.6,13.265,77182,84648,1.7718,1.4692,0.18786,1.3541,9.5606
72.8,15.823,77313,84791,1.7764,1.4655,0.18788,1.3576,9.6022
73,18.264,77444,84934,1.7809,1.4719,0.18782,1.3611,9.644
73.2,20.666,77575,85077,1.7855,1.4705,0.18782,1.3646,9.6855
73.4,22.56,77705,85219,1.7901,1.4679,0.18784,1.3681,9.7267
73.6,23.5,77836,85362,1.7946,1.4631,0.18787,1.3716,9.768
73.8,23.819,77967,85505,1.7992,1.4661,0.18784,1.3751,9.8091
74,24.268,78099,85649,1.8037,1.479,0.1877,1.3786,9.851
74.2,25.251,78232,85793,1.8083,1.4839,0.18765,1.3821,9.8925
74.4,24.66,78366,85939,1.8129,1.4854,0.18763,1.3856,9.9345
74.6,24.725,78500,86086,1.8174,1.478,0.18769,1.3891,9.9765
74.8,23.81,78635,86233,1.822,1.4914,0.18755,1.3926,10.019
75,23.315,78770,86380,1.8265,1.4756,0.18769,1.3961,10.061
75.2,22.375,78825,86447,1.831,1.785,0.18474,1.3995,10.113
75.4,51.55,78879,86513,1.8356,1.8371,0.18423,1.4031,10.166
75.6,77.477,78933,86579,1.8402,1.8594,0.18401,1.4066,10.219
75.8,97.291,78986,86644,1.8448,1.8655,0.18394,1.4101,10.273
76,111.81,79038,86708,1.8493,1.8659,0.18393,1.4136,10.326
76.2,121.34,79094,86778,1.8546,2.0332,0.18232,1.4177,10.38
76.4,146.74,79151,86849,1.8604,2.0515,0.18213,1.4222,10.435
76.6,166.75,79208,86920,1.8664,2.0597,0.18204,1.4267,10.488
76.8,184.39,79267,86993,1.8724,2.0754,0.18188,1.4313,10.542
77,201.98,79328,87068,1.8783,2.0729,0.18189,1.436,10.596
77.2,213.67,79391,87145,1.8843,2.0832,0.18178,1.4406,10.65
77.4,224.38,79455,87224,1.8904,2.0803,0.1818,1.4452,10.703
77.6,228.31,79522,87304,1.8963,2.0603,0.18198,1.4498,10.757
77.8,225.86,79590,87386,1.9022,2.0568,0.182,1.4543,10.81
78,222.97,79659,87469,1.9081,2.0508,0.18205,1.4588,10.863
78.2,221.27,79729,87552,1.914,2.0645,0.18191,1.4634,10.916
78.4,217.1,79799,87637,1.9199,2.0737,0.18181,1.4679,10.969
78.6,211.31,79870,87722,1.9258,2.077,0.18177,1.4724,11.023
78.8,205.39,79942,87807,1.9317,2.0782,0.18174,1.477,11.076
79,197.97,80013,87893,1.9376,2.0931,0.18159,1.4815,11.13
79.2,194.35,80085,87979,1.9436,2.0893,0.18161,1.4861,11.184
79.4,193.61,80156,88064,1.9494,2.0825,0.18167,1.4906,11.238
79.6,187.74,80228,88150,1.9552,2.0747,0.18173,1.4951,11.292
79.8,183.18,80300,88236,1.961,2.0712,0.18176,1.4995,11.347
80,178.52,80371,88321,1.9667,2.0618,0.18183,1.5039,11.401
80.2,174.1,80437,88398,1.9712,1.7984,0.18435,1.5074,11.448
80.4,52.23,80501,88473,1.9751,1.7714,0.1846,1.5103,11.495
80.6,230.74,80563,88545,1.9789,1.7907,0.18441,1.5133,11.542
80.8,222.24,80621,88614,1.9827,1.8043,0.18427,1.5162,11.589
81,199.93,80666,88670,1.9865,1.8509,0.18382,1.5191,11.638
81.2,181.03,80708,88724,1.9902,1.8781,0.18355,1.522,11.687
81.4,165.56,80750,88776,1.9939,1.8867,0.18346,1.5249,11.736
81.6,151.43,80792,88829,1.9977,1.8904,0.18342,1.5277,11.785
81.8,138.04,80837,88885,2.0014,1.885,0.18346,1.5306,11.833
82,127.29,80885,88944,2.0052,1.8662,0.18364,1.5335,11.881
82.2,38.186,80936,89006,2.0089,1.8453,0.18383,1.5364,11.928
82.4,162.44,80989,89069,2.0127,1.8385,0.18389,1.5393,11.975
82.6,157.06,81043,89134,2.0164,1.8215,0.18404,1.5421,12.021
82.8,141.53,81097,89199,2.02,1.8236,0.18402,1.5449,12.067
83,129.33,81150,89263,2.0237,1.8439,0.18381,1.5478,12.115
83.2,119.13,81202,89326,2.0274,1.8392,0.18385,1.5506,12.161
83.4,110.61,81252,89387,2.031,1.866,0.18359,1.5534,12.208
83.6,103.39,81300,89446,2.0347,1.8819,0.18343,1.5563,12.256
83.8,97.78,81347,89504,2.0384,1.9019,0.18323,1.5591,12.304
84,94.472,81393,89560,2.0422,1.9097,0.18315,1.562,12.353
84.2,92.147,81439,89618,2.0459,1.9206,0.18304,1.5649,12.402
84.4,89.519,81486,89676,2.0498,1.9303,0.18294,1.5678,12.451
84.6,87.869,81536,89737,2.0536,1.9281,0.18296,1.5708,12.5
84.8,84.291,81587,89799,2.0573,1.9277,0.18295,1.5737,12.548
85,81.088,81639,89862,2.0611,1.9101,0.18311,1.5765,12.595
85.2,75.369,81691,89925,2.0648,1.9144,0.18307,1.5794,12.642
85.4,22.611,81744,89989,2.0685,1.9129,0.18307,1.5823,12.69
85.6,102.64,81796,90052,2.0722,1.923,0.18297,1.5851,12.737
85.8,102.82,81847,90115,2.0759,1.9406,0.18279,1.588,12.785
86,98.721,81897,90176,2.0797,1.9535,0.18266,1.5909,12.833
86.2,96.195,81946,90236,2.0834,1.9718,0.18248,1.5937,12.881
86.4,94.712,81994,90295,2.0871,1.9914,0.18229,1.5966,12.929
86.6,92.99,82042,90354,2.0909,2.0261,0.18195,1.5995,12.978
86.8,93.013,82089,90412,2.0948,2.0414,0.18179,1.6025,13.027
87,92.595,82136,90471,2.0987,2.058,0.18163,1.6055,13.076
87.2,92.632,82184,90530,2.1026,2.0693,0.18151,1.6085,13.125
87.4,90.929,82232,90590,2.1064,2.0552,0.18164,1.6115,13.174
87.6,88.728,82281,90651,2.1103,2.0585,0.1816,1.6145,13.222
87.8,87.028,82331,90711,2.1142,2.0678,0.1815,1.6175,13.27
88,84.977,82380,90772,2.1181,2.0818,0.18136,1.6205,13.319
88.2,84.397,82429,90832,2.122,2.0865,0.18131,1.6235,13.367
88.4,83.879,82477,90892,2.126,2.1002,0.18117,1.6265,13.415
88.6,82.251,82525,90952,2.1298,2.097,0.1812,1.6295,13.463
88.8,80.284,82573,91011,2.1337,2.1095,0.18107,1.6325,13.512
89,80.079,82620,91069,2.1376,2.1342,0.18082,1.6355,13.561
89.2,80.45,82666,91128,2.1415,2.119,0.18096,1.6385,13.609
89.4,79.885,82713,91186,2.1454,2.126,0.18089,1.6415,13.658
89.6,80,82761,91245,2.1493,2.1473,0.18068,1.6445,13.708
89.8,81.708,82808,91304,2.1533,2.1693,0.18046,1.6475,13.757
90,84.099,82856,91364,2.1573,2.1975,0.18018,1.6506,13.808
90.2,87.013,82904,91424,1.7632,2.1818,0.18524,1.6844,13.858
90.4,89.224,82952,91484,1.741,2.0955,0.18595,1.663,13.908
90.6,91.588,83000,91544,1.7425,2.0835,0.18603,1.6645,13.958
90.8,92.53,83048,91603,1.7456,2.0649,0.18617,1.6674,14.007
91,90.757,83095,91662,1.7487,2.0662,0.18615,1.6704,14.056
91.2,89.167,83141,91720,1.7518,2.0662,0.18615,1.6734,14.106
91.4,88.549,83186,91777,1.755,2.0753,0.18607,1.6764,14.156
91.6,88.462,83231,91833,1.7581,2.0908,0.18595,1.6794,14.206
91.8,86.431,83275,91888,1.7612,2.1007,0.18587,1.6824,14.256
92,84.395,83319,91944,1.7643,2.1087,0.1858,1.6854,14.307
92.2,82.145,83363,92000,1.7674,2.0859,0.18597,1.6883,14.356
92.4,79.332,83408,92057,1.7705,2.0903,0.18593,1.6913,14.407
92.6,76.183,83454,92115,1.7736,2.0867,0.18595,1.6943,14.457
92.8,72.35,83501,92173,1.7767,2.0903,0.18592,1.6972,14.506
93,69.301,83547,92231,1.7797,2.0838,0.18596,1.7002,14.556
93.2,65.424,83594,92289,1.7827,2.0642,0.18611,1.7031,14.606
93.4,19.627,83640,92348,1.7857,2.0805,0.18598,1.706,14.655
93.6,93.519,83687,92405,1.7887,2.0683,0.18606,1.7088,14.704
93.8,87.148,83732,92463,1.7916,2.065,0.18608,1.7116,14.754
94,78.762,83778,92520,1.7945,2.0717,0.18603,1.7144,14.803
94.2,73.244,83823,92576,1.7974,2.0589,0.18612,1.7172,14.852
94.4,67.779,83868,92633,1.8003,2.0607,0.1861,1.7199,14.9
94.6,62.93,83913,92690,1.8032,2.0853,0.18591,1.7227,14.95
94.8,59.388,83959,92747,1.8061,2.0753,0.18598,1.7255,15
95,56.63,84005,92804,1.809,2.0622,0.18607,1.7283,15.049
95.2,55.401,84052,92863,1.8119,2.0797,0.18593,1.7311,15.099
95.4,54.756,84099,92922,1.8148,2.0745,0.18597,1.7339,15.149
95.6,53.21,84147,92981,1.8177,2.0695,0.186,1.7367,15.199
95.8,51.628,84196,93042,1.8207,2.0854,0.18587,1.7395,15.249
96,51.406,84245,93103,1.8237,2.0804,0.18591,1.7424,15.298
96.2,50.323,84295,93164,1.8266,2.0817,0.18589,1.7452,15.348
96.4,49.023,84344,93226,1.8295,2.0968,0.18577,1.748,15.397
96.6,47.643,84394,93287,1.8324,2.0859,0.18585,1.7508,15.448
96.8,46.361,84443,93348,1.8354,2.0904,0.18581,1.7536,15.498
97,45.715,84492,93409,1.8383,2.0969,0.18575,1.7564,15.549
97.2,45.775,84541,93469,1.8411,2.0724,0.18593,1.7592,15.599
97.4,44.116,84589,93529,1.8439,2.061,0.18601,1.7619,15.648
97.6,42.956,84637,93589,1.8468,2.0675,0.18596,1.7646,15.698
97.8,42.527,84686,93649,1.8495,2.0633,0.18599,1.7673,15.747
98,42.169,84734,93709,1.8523,2.0649,0.18597,1.7699,15.795
98.2,41.998,84783,93769,1.855,2.0836,0.18582,1.7725,15.844
98.4,41.702,84831,93829,1.8578,2.0681,0.18593,1.7752,15.892
98.6,41.042,84880,93889,1.8605,2.0648,0.18595,1.7778,15.939
98.8,40.208,84929,93949,1.8631,2.0827,0.18581,1.7803,15.987
99,39.737,84977,94010,1.8658,2.0933,0.18573,1.7829,16.035
99.2,40.4,85026,94069,1.8685,2.0743,0.18587,1.7854,16.082
99.4,40.516,85074,94129,1.8711,2.072,0.18588,1.788,16.129
99.6,40.935,85122,94189,1.8738,2.071,0.18588,1.7905,16.176
99.8,41.807,85170,94248,1.8764,2.0742,0.18585,1.7931,16.223
100,42.159,85217,94307,1.8791,2.0597,0.18596,1.7956,16.27
100.2,42.669,84563,93566,1.8717,2.0543,0.18601,1.7886,16.317
100.4,42.494,83907,92823,1.8595,2.0448,0.18611,1.7768,16.365
100.6,43.515,83248,92077,1.8469,2.0579,0.18603,1.7647,16.413
100.8,46.172,82585,91327,1.8343,2.0918,0.1858,1.7526,16.462
101,49.425,81920,90574,1.8217,2.1032,0.18573,1.7405,16.512
101.2,53.099,81254,89821,1.8091,2.1228,0.18561,1.7284,16.563
101.4,56.082,80589,89069,1.7965,2.1023,0.18579,1.7163,16.614
101.6,57.101,79927,88321,1.7839,2.0928,0.18589,1.7042,16.665
101.8,57.056,79270,87576,1.7713,2.0701,0.18608,1.6921,16.717
102,56.368,78615,86834,1.7588,2.0333,0.18639,1.6801,16.768
102.2,55.513,78662,86893,1.7567,2.0309,0.18641,1.6781,16.819
102.4,52.986,78712,86954,1.7591,2.0087,0.18657,1.6804,16.869
102.6,49,78763,87017,1.7619,2.0186,0.18649,1.6831,16.919
102.8,46.957,78815,87080,1.7647,2.0183,0.18649,1.6857,16.968
103,43.328,78868,87145,1.7674,2.0121,0.18653,1.6884,17.018
103.2,40.963,78921,87209,1.7702,2.0166,0.18649,1.691,17.067
103.4,40.027,78973,87273,1.7729,2.0169,0.18648,1.6936,17.116
103.6,39.295,79025,87336,1.7756,2.0248,0.18642,1.6962,17.165
103.8,38.964,79076,87398,1.7782,2.0359,0.18633,1.6988,17.214
104,38.684,79126,87459,1.7809,2.0442,0.18626,1.7013,17.262
104.2,38.863,79174,87519,1.7835,2.0657,0.18609,1.7038,17.311
104.4,39.239,79222,87578,1.7861,2.0826,0.18596,1.7063,17.36
104.6,39.441,79268,87636,1.7887,2.1007,0.18582,1.7088,17.408
104.8,39.364,79314,87693,1.7912,2.0985,0.18583,1.7112,17.456
105,37.696,79361,87750,1.7937,2.1086,0.18575,1.7136,17.503
105.2,36.722,79407,87808,1.7961,2.1106,0.18573,1.716,17.55
105.4,35.465,79455,87867,1.7986,2.1065,0.18575,1.7183,17.597
105.6,35.013,79503,87926,1.8011,2.1041,0.18577,1.7207,17.644
105.8,35.611,79551,87986,1.8036,2.1042,0.18576,1.7231,17.691
106,35.17,79600,88046,1.8061,2.098,0.1858,1.7255,17.738
106.2,34.749,79650,88107,1.8086,2.1163,0.18566,1.7279,17.786
106.4,35.472,79700,88168,1.8111,2.1114,0.18569,1.7303,17.833
106.6,35.506,79750,88229,1.8136,2.103,0.18575,1.7327,17.879
106.8,33.711,79800,88290,1.816,2.1238,0.18559,1.735,17.926
107,32.853,79849,88351,1.8184,2.1125,0.18567,1.7374,17.972
107.2,31.422,79898,88411,1.8208,2.1044,0.18573,1.7396,18.018
107.4,30.006,79946,88470,1.8232,2.107,0.1857,1.7419,18.064
107.6,29.647,79995,88529,1.8256,2.1067,0.1857,1.7442,18.109
107.8,29.545,80042,88588,1.8279,2.1155,0.18563,1.7465,18.154
108,28.83,80090,88647,1.8302,2.1229,0.18557,1.7487,18.199
108.2,28.955,80137,88705,1.8326,2.1402,0.18543,1.751,18.245
108.4,29.378,80185,88764,1.8349,2.1418,0.18542,1.7532,18.29
108.6,30.186,80232,88822,1.8373,2.1517,0.18534,1.7555,18.336
108.8,31.359,80280,88881,1.8396,2.1566,0.18529,1.7577,18.381
109,31.529,80327,88940,1.842,2.1831,0.18509,1.76,18.427
109.2,31.963,80375,88999,1.8443,2.1901,0.18503,1.7622,18.472
109.4,31.895,80423,89058,1.8466,2.1931,0.185,1.7645,18.517
109.6,32.162,80471,89117,1.8489,2.1861,0.18505,1.7666,18.561
109.8,31.807,80519,89175,1.8512,2.2086,0.18487,1.7688,18.605
110,31.417,80566,89234,1.8535,2.2133,0.18483,1.771,18.65
